,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,ERBE,7.5,4.5,12.9,HI_SHRUB,51.729,51.757,31.947,31.961,96.909,96.261,19.783,19.796,148.638,148.016,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
1,ERBE,7.5,4.5,12.9,HI_SHRUB,51.729,51.757,31.947,31.961,96.909,96.261,19.783,19.796,148.638,148.016,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
2,ERBE,7.5,19.5,12.9,HI_SHRUB,51.822,51.849,32.005,32.019,96.909,96.261,19.817,19.830,148.730,148.109,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
3,ERBE,7.5,19.5,12.9,HI_SHRUB,51.822,51.849,32.005,32.019,96.909,96.261,19.817,19.830,148.730,148.109,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
4,ERBE,7.5,45.0,12.9,HI_SHRUB,52.251,52.279,32.274,32.288,96.909,96.261,19.977,19.990,149.160,148.539,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
5,ERBE,7.5,45.0,12.9,HI_SHRUB,52.251,52.279,32.274,32.288,96.909,96.261,19.977,19.990,149.160,148.539,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
6,ERBE,7.5,75.0,12.9,HI_SHRUB,52.996,53.023,32.795,32.810,96.909,96.261,20.200,20.213,149.905,149.283,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
7,ERBE,7.5,75.0,12.9,HI_SHRUB,52.996,53.023,32.795,32.810,96.909,96.261,20.200,20.213,149.905,149.283,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
8,ERBE,7.5,105.0,12.9,HI_SHRUB,53.988,54.015,33.502,33.517,96.909,96.262,20.486,20.498,150.897,150.276,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
9,ERBE,7.5,105.0,12.9,HI_SHRUB,53.988,54.015,33.502,33.517,96.909,96.262,20.486,20.498,150.897,150.276,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
10,ERBE,7.5,135.0,12.9,HI_SHRUB,55.107,55.134,34.307,34.322,96.909,96.262,20.800,20.811,152.016,151.394,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
11,ERBE,7.5,135.0,12.9,HI_SHRUB,55.107,55.134,34.307,34.322,96.909,96.262,20.800,20.811,152.016,151.394,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
12,ERBE,7.5,160.5,12.9,HI_SHRUB,56.053,56.080,34.906,34.921,96.909,96.262,21.147,21.159,152.962,152.340,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
13,ERBE,7.5,160.5,12.9,HI_SHRUB,56.053,56.080,34.906,34.921,96.909,96.262,21.147,21.159,152.962,152.340,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
14,ERBE,7.5,175.5,12.9,HI_SHRUB,56.400,56.427,35.102,35.117,96.909,96.262,21.298,21.309,153.309,152.687,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
15,ERBE,7.5,175.5,12.9,HI_SHRUB,56.400,56.427,35.102,35.117,96.909,96.262,21.298,21.309,153.309,152.687,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
16,ERBE,21.0,4.5,12.9,HI_SHRUB,48.171,48.199,29.200,29.214,96.197,95.545,18.971,18.985,144.369,143.742,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
17,ERBE,21.0,4.5,12.9,HI_SHRUB,48.171,48.199,29.200,29.214,96.197,95.545,18.971,18.985,144.369,143.742,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
18,ERBE,21.0,19.5,12.9,HI_SHRUB,48.304,48.332,29.293,29.306,96.197,95.545,19.011,19.026,144.501,143.875,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
19,ERBE,21.0,19.5,12.9,HI_SHRUB,48.304,48.332,29.293,29.306,96.197,95.545,19.011,19.026,144.501,143.875,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
20,ERBE,21.0,45.0,12.9,HI_SHRUB,48.918,48.946,29.720,29.733,96.197,95.545,19.198,19.213,145.115,144.489,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
21,ERBE,21.0,45.0,12.9,HI_SHRUB,48.918,48.946,29.720,29.733,96.197,95.545,19.198,19.213,145.115,144.489,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
22,ERBE,21.0,75.0,12.9,HI_SHRUB,50.370,50.398,30.643,30.656,96.198,95.545,19.727,19.742,146.568,145.942,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
23,ERBE,21.0,75.0,12.9,HI_SHRUB,50.370,50.398,30.643,30.656,96.198,95.545,19.727,19.742,146.568,145.942,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
24,ERBE,21.0,105.0,12.9,HI_SHRUB,52.499,52.528,31.980,31.995,96.198,95.546,20.518,20.533,148.697,148.072,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
25,ERBE,21.0,105.0,12.9,HI_SHRUB,52.499,52.528,31.980,31.995,96.198,95.546,20.518,20.533,148.697,148.072,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
26,ERBE,21.0,135.0,12.9,HI_SHRUB,54.704,54.733,33.458,33.473,96.199,95.546,21.246,21.259,150.902,150.277,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
27,ERBE,21.0,135.0,12.9,HI_SHRUB,54.704,54.733,33.458,33.473,96.199,95.546,21.246,21.259,150.902,150.277,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
28,ERBE,21.0,160.5,12.9,HI_SHRUB,56.236,56.264,34.565,34.581,96.199,95.546,21.670,21.684,152.435,151.809,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
29,ERBE,21.0,160.5,12.9,HI_SHRUB,56.236,56.264,34.565,34.581,96.199,95.546,21.670,21.684,152.435,151.809,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
30,ERBE,21.0,175.5,12.9,HI_SHRUB,56.741,56.769,34.908,34.924,96.199,95.546,21.833,21.846,152.940,152.314,110.502,110.450,98.382,98.404,502.742,19390113388512460295984285491839526502400000000.000,12.119,12.046,613.244,19440042515104131198460234744541306945536000000.000
